cohere-command-light,asset-test,3,p0,1,723,random,No
cohere-command-light,asset-test,3,p1,1,287,random,No
cohere-command-light,asset-test,3,p1,1,489,random,Yes
cohere-command-light,asset-test,3,p1,1,723,random,No
cohere-command-light,asset-test,3,p2,1,287,random,No
cohere-command-light,asset-test,3,p2,1,489,random,Yes
cohere-command-light,asset-test,3,p2,1,723,random,No
cohere-command-light,med-easi-test,3,p0,1,287,random,No
cohere-command-light,med-easi-test,3,p0,1,489,random,No
cohere-command-light,med-easi-test,3,p0,1,723,random,No
cohere-command-light,med-easi-test,3,p1,1,287,random,No
cohere-command-light,med-easi-test,3,p1,1,489,random,No
cohere-command-light,med-easi-test,3,p1,1,723,random,No
cohere-command-light,med-easi-test,3,p2,1,287,random,No
cohere-command-light,med-easi-test,3,p2,1,489,random,No
cohere-command-light,med-easi-test,3,p2,1,723,random,No
cohere-command-light,news-manual-all-test,3,p0,1,287,random,No
cohere-command-light,news-manual-all-test,3,p0,1,489,random,No
cohere-command-light,news-manual-all-test,3,p0,1,723,random,No
cohere-command-light,news-manual-all-test,3,p1,1,287,random,No
cohere-command-light,news-manual-all-test,3,p1,1,489,random,No
cohere-command-light,news-manual-all-test,3,p1,1,723,random,No
cohere-command-light,news-manual-all-test,3,p2,1,287,random,No
cohere-command-light,news-manual-all-test,3,p2,1,489,random,No
cohere-command-light,news-manual-all-test,3,p2,1,723,random,No
flan-t5-base,asset-test,3,p0,1,287,random,Yes
flan-t5-base,asset-test,3,p0,1,489,random,Yes
flan-t5-base,asset-test,3,p0,1,723,random,Yes
flan-t5-base,asset-test,3,p1,1,287,random,Yes
flan-t5-base,asset-test,3,p1,1,489,random,Yes
flan-t5-base,asset-test,3,p1,1,723,random,Yes
flan-t5-base,asset-test,3,p2,1,287,random,Yes
flan-t5-base,asset-test,3,p2,1,489,random,Yes
flan-t5-base,asset-test,3,p2,1,723,random,Yes
flan-t5-base,med-easi-test,3,p0,1,287,random,Yes
flan-t5-base,med-easi-test,3,p0,1,489,random,Yes
flan-t5-base,med-easi-test,3,p0,1,723,random,Yes
flan-t5-base,med-easi-test,3,p1,1,287,random,Yes
flan-t5-base,med-easi-test,3,p1,1,489,random,Yes
flan-t5-base,med-easi-test,3,p1,1,723,random,Yes
flan-t5-base,med-easi-test,3,p2,1,287,random,Yes
flan-t5-base,med-easi-test,3,p2,1,489,random,Yes
flan-t5-base,med-easi-test,3,p2,1,723,random,Yes
flan-t5-base,news-manual-all-test,3,p0,1,287,random,Yes
flan-t5-base,news-manual-all-test,3,p0,1,489,random,Yes
flan-t5-base,news-manual-all-test,3,p0,1,723,random,Yes
flan-t5-base,news-manual-all-test,3,p1,1,287,random,Yes
flan-t5-base,news-manual-all-test,3,p1,1,489,random,Yes
flan-t5-base,news-manual-all-test,3,p1,1,723,random,Yes
flan-t5-base,news-manual-all-test,3,p2,1,287,random,Yes
flan-t5-base,news-manual-all-test,3,p2,1,489,random,Yes
flan-t5-base,news-manual-all-test,3,p2,1,723,random,Yes
flan-t5-large,asset-test,3,p0,1,287,random,Yes
flan-t5-large,asset-test,3,p0,1,489,random,Yes
flan-t5-large,asset-test,3,p0,1,723,random,Yes
flan-t5-large,asset-test,3,p1,1,287,random,Yes
flan-t5-large,asset-test,3,p1,1,489,random,Yes
flan-t5-large,asset-test,3,p1,1,723,random,Yes
flan-t5-large,asset-test,3,p2,1,287,random,Yes
flan-t5-large,asset-test,3,p2,1,489,random,Yes
flan-t5-large,asset-test,3,p2,1,723,random,Yes
flan-t5-large,med-easi-test,3,p0,1,287,random,Yes
flan-t5-large,med-easi-test,3,p0,1,489,random,Yes
flan-t5-large,med-easi-test,3,p0,1,723,random,Yes
flan-t5-large,med-easi-test,3,p1,1,287,random,Yes
flan-t5-large,med-easi-test,3,p1,1,489,random,Yes
flan-t5-large,med-easi-test,3,p1,1,723,random,Yes
flan-t5-large,med-easi-test,3,p2,1,287,random,Yes
flan-t5-large,med-easi-test,3,p2,1,489,random,Yes
flan-t5-large,med-easi-test,3,p2,1,723,random,Yes
flan-t5-large,news-manual-all-test,3,p0,1,287,random,Yes
flan-t5-large,news-manual-all-test,3,p0,1,489,random,Yes
flan-t5-large,news-manual-all-test,3,p0,1,723,random,Yes
flan-t5-large,news-manual-all-test,3,p1,1,287,random,Yes
flan-t5-large,news-manual-all-test,3,p1,1,489,random,Yes
flan-t5-large,news-manual-all-test,3,p1,1,723,random,Yes
flan-t5-large,news-manual-all-test,3,p2,1,287,random,Yes
flan-t5-large,news-manual-all-test,3,p2,1,489,random,Yes
flan-t5-large,news-manual-all-test,3,p2,1,723,random,Yes
flan-t5-small,asset-test,3,p0,1,287,random,Yes
flan-t5-small,asset-test,3,p0,1,489,random,Yes
flan-t5-small,asset-test,3,p0,1,723,random,Yes
flan-t5-small,asset-test,3,p1,1,287,random,Yes
flan-t5-small,asset-test,3,p1,1,489,random,Yes
flan-t5-small,asset-test,3,p1,1,723,random,Yes
flan-t5-small,asset-test,3,p2,1,287,random,Yes
flan-t5-small,asset-test,3,p2,1,489,random,Yes
flan-t5-small,asset-test,3,p2,1,723,random,Yes
flan-t5-small,med-easi-test,3,p0,1,287,random,Yes
flan-t5-small,med-easi-test,3,p0,1,489,random,Yes
flan-t5-small,med-easi-test,3,p0,1,723,random,Yes
flan-t5-small,med-easi-test,3,p1,1,287,random,Yes
flan-t5-small,med-easi-test,3,p1,1,489,random,Yes
flan-t5-small,med-easi-test,3,p1,1,723,random,Yes
flan-t5-small,med-easi-test,3,p2,1,287,random,Yes
flan-t5-small,med-easi-test,3,p2,1,489,random,Yes
flan-t5-small,med-easi-test,3,p2,1,723,random,Yes
flan-t5-small,news-manual-all-test,3,p0,1,287,random,Yes
flan-t5-small,news-manual-all-test,3,p0,1,489,random,Yes
flan-t5-small,news-manual-all-test,3,p0,1,723,random,Yes
flan-t5-small,news-manual-all-test,3,p1,1,287,random,Yes
flan-t5-small,news-manual-all-test,3,p1,1,489,random,Yes
flan-t5-small,news-manual-all-test,3,p1,1,723,random,Yes
flan-t5-small,news-manual-all-test,3,p2,1,287,random,Yes
flan-t5-small,news-manual-all-test,3,p2,1,489,random,Yes
flan-t5-small,news-manual-all-test,3,p2,1,723,random,Yes
flan-t5-xl,asset-test,3,p0,1,287,random,Yes
flan-t5-xl,asset-test,3,p0,1,489,random,Yes
flan-t5-xl,asset-test,3,p0,1,723,random,Yes
flan-t5-xl,asset-test,3,p1,1,287,random,Yes
flan-t5-xl,asset-test,3,p1,1,489,random,Yes
flan-t5-xl,asset-test,3,p1,1,723,random,Yes
flan-t5-xl,asset-test,3,p2,1,287,random,Yes
flan-t5-xl,asset-test,3,p2,1,489,random,Yes
flan-t5-xl,asset-test,3,p2,1,723,random,Yes
flan-t5-xl,med-easi-test,3,p0,1,287,random,Yes
flan-t5-xl,med-easi-test,3,p0,1,489,random,Yes
flan-t5-xl,med-easi-test,3,p0,1,723,random,Yes
flan-t5-xl,med-easi-test,3,p1,1,287,random,Yes
flan-t5-xl,med-easi-test,3,p1,1,489,random,Yes
flan-t5-xl,med-easi-test,3,p1,1,723,random,Yes
flan-t5-xl,med-easi-test,3,p2,1,287,random,Yes
flan-t5-xl,med-easi-test,3,p2,1,489,random,Yes
flan-t5-xl,med-easi-test,3,p2,1,723,random,Yes
flan-t5-xl,news-manual-all-test,3,p0,1,287,random,Yes
flan-t5-xl,news-manual-all-test,3,p0,1,489,random,Yes
flan-t5-xl,news-manual-all-test,3,p0,1,723,random,Yes
flan-t5-xl,news-manual-all-test,3,p1,1,287,random,Yes
flan-t5-xl,news-manual-all-test,3,p1,1,489,random,Yes
flan-t5-xl,news-manual-all-test,3,p1,1,723,random,Yes
flan-t5-xl,news-manual-all-test,3,p2,1,287,random,Yes
flan-t5-xl,news-manual-all-test,3,p2,1,489,random,Yes
flan-t5-xl,news-manual-all-test,3,p2,1,723,random,Yes
flan-t5-xxl,asset-test,3,p0,1,287,random,Yes
flan-t5-xxl,asset-test,3,p0,1,489,random,Yes
flan-t5-xxl,asset-test,3,p0,1,723,random,Yes
flan-t5-xxl,asset-test,3,p1,1,287,random,Yes
flan-t5-xxl,asset-test,3,p1,1,489,random,Yes
flan-t5-xxl,asset-test,3,p1,1,723,random,Yes
flan-t5-xxl,asset-test,3,p2,1,287,random,Yes
flan-t5-xxl,asset-test,3,p2,1,489,random,Yes
flan-t5-xxl,asset-test,3,p2,1,723,random,Yes
flan-t5-xxl,med-easi-test,3,p0,1,287,random,Yes
flan-t5-xxl,med-easi-test,3,p0,1,489,random,Yes
flan-t5-xxl,med-easi-test,3,p0,1,723,random,Yes
flan-t5-xxl,med-easi-test,3,p1,1,287,random,Yes
flan-t5-xxl,med-easi-test,3,p1,1,489,random,Yes
flan-t5-xxl,med-easi-test,3,p1,1,723,random,Yes
flan-t5-xxl,med-easi-test,3,p2,1,287,random,Yes
flan-t5-xxl,med-easi-test,3,p2,1,489,random,Yes
flan-t5-xxl,med-easi-test,3,p2,1,723,random,Yes
flan-t5-xxl,news-manual-all-test,3,p0,1,287,random,Yes
flan-t5-xxl,news-manual-all-test,3,p0,1,489,random,Yes
flan-t5-xxl,news-manual-all-test,3,p0,1,723,random,Yes
flan-t5-xxl,news-manual-all-test,3,p1,1,287,random,Yes
flan-t5-xxl,news-manual-all-test,3,p1,1,489,random,Yes
flan-t5-xxl,news-manual-all-test,3,p1,1,723,random,Yes
flan-t5-xxl,news-manual-all-test,3,p2,1,287,random,Yes
flan-t5-xxl,news-manual-all-test,3,p2,1,489,random,Yes
flan-t5-xxl,news-manual-all-test,3,p2,1,723,random,Yes
flan-ul2,asset-test,3,p0,1,287,random,Yes
flan-ul2,asset-test,3,p0,1,489,random,Yes
flan-ul2,asset-test,3,p0,1,723,random,Yes
flan-ul2,asset-test,3,p1,1,287,random,Yes
flan-ul2,asset-test,3,p1,1,489,random,Yes
flan-ul2,asset-test,3,p1,1,723,random,Yes
flan-ul2,asset-test,3,p2,1,287,random,Yes
flan-ul2,asset-test,3,p2,1,489,random,Yes
flan-ul2,asset-test,3,p2,1,723,random,Yes
flan-ul2,med-easi-test,3,p0,1,287,random,Yes
flan-ul2,med-easi-test,3,p0,1,489,random,Yes
flan-ul2,med-easi-test,3,p0,1,723,random,Yes
flan-ul2,med-easi-test,3,p1,1,287,random,Yes
flan-ul2,med-easi-test,3,p1,1,489,random,Yes
flan-ul2,med-easi-test,3,p1,1,723,random,Yes
flan-ul2,med-easi-test,3,p2,1,287,random,Yes
flan-ul2,med-easi-test,3,p2,1,489,random,Yes
flan-ul2,med-easi-test,3,p2,1,723,random,Yes
flan-ul2,news-manual-all-test,3,p0,1,287,random,Yes
flan-ul2,news-manual-all-test,3,p0,1,489,random,Yes
flan-ul2,news-manual-all-test,3,p0,1,723,random,Yes
flan-ul2,news-manual-all-test,3,p1,1,287,random,Yes
flan-ul2,news-manual-all-test,3,p1,1,489,random,Yes
flan-ul2,news-manual-all-test,3,p1,1,723,random,Yes
flan-ul2,news-manual-all-test,3,p2,1,287,random,Yes
flan-ul2,news-manual-all-test,3,p2,1,489,random,Yes
flan-ul2,news-manual-all-test,3,p2,1,723,random,Yes
gpt-j-6b,asset-test,3,p0,1,287,random,Yes
gpt-j-6b,asset-test,3,p0,1,489,random,Yes
gpt-j-6b,asset-test,3,p0,1,723,random,Yes
gpt-j-6b,asset-test,3,p1,1,287,random,Yes
gpt-j-6b,asset-test,3,p1,1,489,random,Yes
gpt-j-6b,asset-test,3,p1,1,723,random,Yes
gpt-j-6b,asset-test,3,p2,1,287,random,Yes
gpt-j-6b,asset-test,3,p2,1,489,random,Yes
gpt-j-6b,asset-test,3,p2,1,723,random,Yes
gpt-j-6b,med-easi-test,3,p0,1,287,random,Yes
gpt-j-6b,med-easi-test,3,p0,1,489,random,Yes
gpt-j-6b,med-easi-test,3,p0,1,723,random,Yes
gpt-j-6b,med-easi-test,3,p1,1,287,random,Yes
